"file_name","raw_relative_path","source_rows","valid_coordinate_rows","valid_time_rows","chlorophyll_present_rows","qc_eligible_chlorophyll_rows","usable_secondary_rows","core_usable_rows","external_transfer_usable_rows","outside_domain_usable_rows","invalid_coordinate_usable_rows","first_datetime_utc","last_datetime_utc"
"HZG-Ferrybox_Cux-HarwNR6817.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR6817.nc",6347,6347,6347,6347,6347,6347,6347,0,0,0,"2005-08-13T15:34:25Z","2005-08-14T09:12:04Z"
"HZG-Ferrybox_Harw-CuxNR6837.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR6837.nc",6400,6400,6400,6400,6400,6400,6400,0,0,0,"2005-08-14T15:22:35Z","2005-08-15T09:09:05Z"
"HZG-Ferrybox_Cux-HarwNR6857.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR6857.nc",6300,6300,6300,6300,6239,6239,6239,0,0,0,"2005-08-15T15:28:04Z","2005-08-16T09:08:26Z"
"HZG-Ferrybox_Harw-CuxNR6877.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR6877.nc",6364,6364,6364,6364,6364,6364,6364,0,0,0,"2005-08-16T15:26:55Z","2005-08-17T09:07:25Z"
"HZG-Ferrybox_Cux-HarwNR6897.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR6897.nc",6280,6280,6280,6280,6280,6280,6280,0,0,0,"2005-08-17T15:40:05Z","2005-08-18T09:06:35Z"
"HZG-Ferrybox_Cux-HarwNR6937.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR6937.nc",6258,6258,6258,6258,6258,6258,6258,0,0,0,"2005-08-19T15:49:24Z","2005-08-20T09:12:15Z"
"HZG-Ferrybox_Harw-CuxNR6957.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR6957.nc",6217,6217,6217,6217,6217,6217,6217,0,0,0,"2005-08-20T15:46:04Z","2005-08-21T09:02:05Z"
"HZG-Ferrybox_Cux-HarwNR6977.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR6977.nc",6347,6347,6347,6347,6347,6347,6347,0,0,0,"2005-08-21T15:27:55Z","2005-08-22T09:05:34Z"
"HZG-Ferrybox_Cux-HarwNR7017.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7017.nc",6346,6346,6346,6346,6346,6346,6346,0,0,0,"2005-08-23T15:39:54Z","2005-08-24T09:17:26Z"
"HZG-Ferrybox_Cux-HarwNR7898.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7898.nc",6287,6287,6287,6287,6287,6287,6287,0,0,0,"2005-08-31T15:38:15Z","2005-09-01T09:05:53Z"
"HZG-Ferrybox_Harw-CuxNR7698.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7698.nc",6237,6237,6237,6237,6237,6237,6237,0,0,0,"2005-09-01T15:40:24Z","2005-09-02T08:59:45Z"
"HZG-Ferrybox_Cux-HarwNR7718.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7718.nc",6234,6234,6234,6234,6234,6234,6234,0,0,0,"2005-09-02T15:47:44Z","2005-09-03T09:06:35Z"
"HZG-Ferrybox_Harw-CuxNR7037.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7037.nc",6282,6282,6282,6282,6282,6282,6282,0,0,0,"2005-09-03T15:35:46Z","2005-09-04T09:02:36Z"
"HZG-Ferrybox_Cux-HarwNR7057.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7057.nc",6318,6318,6318,6318,6318,6318,6318,0,0,0,"2005-09-04T15:34:14Z","2005-09-05T09:07:06Z"
"HZG-Ferrybox_Harw-CuxNR7077.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7077.nc",6304,6304,6304,6304,6304,6304,6304,0,0,0,"2005-09-05T15:31:15Z","2005-09-06T09:01:46Z"
"HZG-Ferrybox_Cux-HarwNR7097.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7097.nc",6323,6323,6323,6323,6323,6323,6323,0,0,0,"2005-09-06T15:30:56Z","2005-09-07T09:04:35Z"
"HZG-Ferrybox_Harw-CuxNR7117.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7117.nc",6284,6284,6284,6284,6284,6284,6284,0,0,0,"2005-09-07T15:34:36Z","2005-09-08T09:01:45Z"
"HZG-Ferrybox_Cux-HarwNR7738.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7738.nc",6355,6355,6355,6355,6355,6355,6355,0,0,0,"2005-09-08T15:35:35Z","2005-09-09T09:14:34Z"
"HZG-Ferrybox_Harw-CuxNR7137.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7137.nc",6289,6289,6289,6289,6289,6289,6289,0,0,0,"2005-09-09T15:30:25Z","2005-09-10T08:58:25Z"
"HZG-Ferrybox_Cux-HarwNR7758.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7758.nc",6098,6098,6098,6098,6098,6098,6098,0,0,0,"2005-09-10T16:50:16Z","2005-09-11T09:46:26Z"
"HZG-Ferrybox_Harw-CuxNR7778.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7778.nc",6259,6259,6259,6259,6259,6259,6259,0,0,0,"2005-09-11T15:37:43Z","2005-09-12T09:00:44Z"
"HZG-Ferrybox_Cux-HarwNR7798.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7798.nc",6398,6398,6398,6398,6398,6398,6398,0,0,0,"2005-09-12T15:26:15Z","2005-09-13T09:12:26Z"
"HZG-Ferrybox_Harw-CuxNR7818.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7818.nc",6273,6273,6273,6273,6273,6273,6273,0,0,0,"2005-09-13T15:29:46Z","2005-09-14T08:55:05Z"
"HZG-Ferrybox_Cux-HarwNR7838.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7838.nc",6379,6379,6379,6379,6379,6379,6379,0,0,0,"2005-09-14T15:28:23Z","2005-09-15T09:11:24Z"
"HZG-Ferrybox_Harw-CuxNR7217.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7217.nc",4309,4309,4309,4309,4309,4309,4309,0,0,0,"2005-09-15T20:40:55Z","2005-09-16T08:38:55Z"
"HZG-Ferrybox_Cux-HarwNR7197.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7197.nc",6363,6363,6363,6363,6363,6363,6363,0,0,0,"2005-09-16T15:28:15Z","2005-09-17T09:08:35Z"
"HZG-Ferrybox_Harw-CuxNR7177.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7177.nc",6321,6321,6321,6321,6321,6321,6321,0,0,0,"2005-09-17T15:29:05Z","2005-09-18T09:02:24Z"
"HZG-Ferrybox_Cux-HarwNR7157.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7157.nc",6398,6398,6398,6398,6398,6398,6398,0,0,0,"2005-09-18T15:18:05Z","2005-09-19T09:04:16Z"
"HZG-Ferrybox_Harw-CuxNR7237.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7237.nc",6315,6315,6315,6315,6315,6315,6315,0,0,0,"2005-09-19T15:33:05Z","2005-09-20T09:05:25Z"
"HZG-Ferrybox_Cux-HarwNR7257.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7257.nc",6296,6296,6296,6296,6296,6296,6296,0,0,0,"2005-09-20T15:30:54Z","2005-09-21T09:00:05Z"
"HZG-Ferrybox_Harw-CuxNR7277.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7277.nc",6312,6312,6312,6312,6312,6312,6312,0,0,0,"2005-09-21T15:36:16Z","2005-09-22T09:08:06Z"
"HZG-Ferrybox_Cux-HarwNR7978.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7978.nc",6351,6351,6351,6351,6351,6351,6351,0,0,0,"2005-09-22T15:26:45Z","2005-09-23T09:05:03Z"
"HZG-Ferrybox_Harw-CuxNR7278.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7278.nc",6345,6345,6345,6345,6345,6345,6345,0,0,0,"2005-09-23T15:29:46Z","2005-09-24T09:07:05Z"
"HZG-Ferrybox_Cux-HarwNR7858.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7858.nc",6326,6326,6326,6326,6326,6326,6326,0,0,0,"2005-09-24T15:31:43Z","2005-09-25T09:05:53Z"
"HZG-Ferrybox_Harw-CuxNR7298.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7298.nc",6378,6378,6378,6378,6378,6378,6378,0,0,0,"2005-09-25T15:24:55Z","2005-09-26T09:07:45Z"
"HZG-Ferrybox_Cux-HarwNR7318.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7318.nc",6400,6400,6400,6361,6361,6361,6361,0,0,0,"2005-09-26T15:29:25Z","2005-09-27T09:15:54Z"
"HZG-Ferrybox_Harw-CuxNR7979.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7979.nc",6221,6221,6221,6221,6221,6221,6221,0,0,0,"2005-09-27T15:34:16Z","2005-09-28T09:00:33Z"
"HZG-Ferrybox_Cux-HarwNR7338.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7338.nc",6504,6504,6504,6504,6504,6504,6504,0,0,0,"2005-09-28T15:35:34Z","2005-09-29T09:39:26Z"
"HZG-Ferrybox_Cux-HarwNR7980.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7980.nc",6369,6369,6369,6369,6369,6369,6369,0,0,0,"2005-10-10T15:24:15Z","2005-10-11T09:05:36Z"
"HZG-Ferrybox_Harw-CuxNR7981.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7981.nc",6250,6250,6250,6250,6250,6250,6250,0,0,0,"2005-10-11T15:34:55Z","2005-10-12T08:56:26Z"
"HZG-Ferrybox_Cux-HarwNR7358.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7358.nc",6318,6318,6318,6318,6318,6318,6318,0,0,0,"2005-10-12T15:34:14Z","2005-10-13T09:07:06Z"
"HZG-Ferrybox_Harw-CuxNR7378.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7378.nc",6282,6282,6282,6282,6282,6282,6282,0,0,0,"2005-10-13T15:38:36Z","2005-10-14T09:05:25Z"
"HZG-Ferrybox_Cux-HarwNR7398.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7398.nc",6204,6204,6204,6204,6204,6204,6204,0,0,0,"2005-10-14T15:49:44Z","2005-10-15T09:03:36Z"
"HZG-Ferrybox_Harw-CuxNR7418.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7418.nc",6127,6127,6127,6127,6127,6127,6127,0,0,0,"2005-10-15T15:58:25Z","2005-10-16T08:59:24Z"
"HZG-Ferrybox_Cux-HarwNR7438.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7438.nc",6392,6392,6392,6392,6392,6392,6392,0,0,0,"2005-10-16T15:19:15Z","2005-10-17T09:04:25Z"
"HZG-Ferrybox_Harw-CuxNR7458.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7458.nc",6284,6284,6284,6284,6284,6284,6284,0,0,0,"2005-10-17T15:39:45Z","2005-10-18T09:06:55Z"
"HZG-Ferrybox_Cux-HarwNR7478.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7478.nc",6383,6383,6383,6383,6383,6383,6383,0,0,0,"2005-10-18T15:23:34Z","2005-10-19T09:07:16Z"
"HZG-Ferrybox_Harw-CuxNR7498.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7498.nc",6393,6393,6393,6393,6393,6393,6393,0,0,0,"2005-10-19T15:19:25Z","2005-10-20T09:04:46Z"
"HZG-Ferrybox_Cux-HarwNR7518.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7518.nc",6397,6397,6397,6397,6397,6397,6397,0,0,0,"2005-10-22T15:21:54Z","2005-10-23T09:07:55Z"
"HZG-Ferrybox_Harw-CuxNR7538.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR7538.nc",6305,6305,6305,6305,6305,6305,6305,0,0,0,"2005-10-23T15:37:04Z","2005-10-24T09:08:15Z"
"HZG-Ferrybox_Cux-HarwNR7558.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR7558.nc",6754,6754,6754,6754,6754,6754,6754,0,0,0,"2005-10-24T15:16:55Z","2005-10-25T10:02:26Z"
